Time,Label,Data
3.413780,"/arm/lift_enc",0.000000
3.433632,"/arm/lift_output",0.000000
3.433696,"/arm/lift_enc",0.000000
3.453991,"/arm/lift_output",0.000000
3.484007,"/arm/lift_enc",0.000000
3.500516,"/arm/lift_output",0.000000
3.500581,"/arm/lift_enc",0.000000
3.503242,"/arm/lift_output",0.000000
3.503304,"/arm/lift_enc",0.000000
3.513635,"/arm/lift_output",0.000000
3.513706,"/arm/lift_enc",0.000000
3.533627,"/arm/lift_output",0.000000
3.533686,"/arm/lift_enc",0.000000
3.553727,"/arm/lift_output",0.000000
3.553787,"/arm/lift_enc",0.000000
3.573517,"/arm/lift_output",0.000000
3.573580,"/arm/lift_enc",0.000000
3.593553,"/arm/lift_output",0.000000
3.593616,"/arm/lift_enc",0.000000
3.613540,"/arm/lift_output",0.000000
3.613603,"/arm/lift_enc",0.000000
3.633902,"/arm/lift_output",0.000000
3.633965,"/arm/lift_enc",0.000000
3.653845,"/arm/lift_output",0.000000
3.653910,"/arm/lift_enc",0.000000
3.673566,"/arm/lift_output",0.000000
3.673629,"/arm/lift_enc",0.000000
3.693677,"/arm/lift_output",0.000000
3.693739,"/arm/lift_enc",0.000000
3.713676,"/arm/lift_output",0.000000
3.713738,"/arm/lift_enc",0.000000
3.733598,"/arm/lift_output",0.000000
3.733662,"/arm/lift_enc",0.000000
3.753619,"/arm/lift_output",0.000000
3.753689,"/arm/lift_enc",0.000000
3.773527,"/arm/lift_output",0.000000
3.773589,"/arm/lift_enc",0.000000
3.793699,"/arm/lift_output",0.000000
3.793761,"/arm/lift_enc",0.000000
3.813789,"/arm/lift_output",0.000000
3.813854,"/arm/lift_enc",0.000000
3.834456,"/arm/lift_output",0.000000
3.834571,"/arm/lift_enc",0.000000
3.853645,"/arm/lift_output",0.000000
3.853718,"/arm/lift_enc",0.000000
3.873591,"/arm/lift_output",0.000000
3.873653,"/arm/lift_enc",0.000000
3.893645,"/arm/lift_output",0.000000
3.893707,"/arm/lift_enc",0.000000
3.913521,"/arm/lift_output",0.000000
3.913588,"/arm/lift_enc",0.000000
3.933851,"/arm/lift_output",0.000000
3.933919,"/arm/lift_enc",0.000000
3.953848,"/arm/lift_output",0.000000
3.953912,"/arm/lift_enc",0.000000
3.973590,"/arm/lift_output",0.000000
3.973824,"/arm/lift_enc",0.000000
3.993541,"/arm/lift_output",0.000000
3.993604,"/arm/lift_enc",0.000000
4.013566,"/arm/lift_output",0.000000
4.013627,"/arm/lift_enc",0.000000
4.033789,"/arm/lift_output",0.000000
4.033902,"/arm/lift_enc",0.000000
4.053630,"/arm/lift_output",0.000000
4.053695,"/arm/lift_enc",0.000000
4.073626,"/arm/lift_output",0.000000
4.073736,"/arm/lift_enc",0.000000
4.093613,"/arm/lift_output",0.000000
4.093722,"/arm/lift_enc",0.000000
4.113632,"/arm/lift_output",0.000000
4.113755,"/arm/lift_enc",0.000000
4.133711,"/arm/lift_output",0.000000
4.133787,"/arm/lift_enc",0.000000
4.153671,"/arm/lift_output",0.000000
4.153787,"/arm/lift_enc",0.000000
4.173619,"/arm/lift_output",0.000000
4.173728,"/arm/lift_enc",0.000000
4.193739,"/arm/lift_output",0.000000
4.193815,"/arm/lift_enc",0.000000
4.213782,"/arm/lift_output",0.000000
4.213846,"/arm/lift_enc",0.000000
4.233616,"/arm/lift_output",0.000000
4.233687,"/arm/lift_enc",0.000000
4.253632,"/arm/lift_output",0.000000
4.253708,"/arm/lift_enc",0.000000
4.273516,"/arm/lift_output",0.000000
4.273633,"/arm/lift_enc",0.000000
4.293544,"/arm/lift_output",0.000000
4.293664,"/arm/lift_enc",0.000000
4.313642,"/arm/lift_output",0.000000
4.313713,"/arm/lift_enc",0.000000
